uid,wikidata_url,frwiki_url,education_institutions,degrees,majors,occupations,employers,education_detail
719138,http://www.wikidata.org/entity/Q30342903,https://fr.wikipedia.org/wiki/Michel_Castellani_(homme_politique),université de Corse-Pascal-Paoli,,,"personnalité politique | professeurs, professions scientifiques | économiste",,université de Corse-Pascal-Paoli
719146,http://www.wikidata.org/entity/Q30339348,https://fr.wikipedia.org/wiki/Jean-F%C3%A9lix_Acquaviva,,,,anciens cadres | cadres administratifs et commerciaux d'entreprise | personnalité politique,,
719154,http://www.wikidata.org/entity/Q30349303,https://fr.wikipedia.org/wiki/Didier_Martin,lycée Carnot | université Bourgogne-Europe,,,personnalité politique | professions intermédiaires de la santé et du travail social,centre hospitalier universitaire de Dijon,lycée Carnot | université Bourgogne-Europe
719162,http://www.wikidata.org/entity/Q30435197,https://fr.wikipedia.org/wiki/Jacqueline_Dubois,,,,anciennes professions intermédiaires | personnalité politique,,
719170,http://www.wikidata.org/entity/Q30430460,https://fr.wikipedia.org/wiki/Fannette_Charvier,université Savoie-Mont-Blanc,,,personnalité politique,,université Savoie-Mont-Blanc
719186,http://www.wikidata.org/entity/Q30349301,https://fr.wikipedia.org/wiki/Fadila_Khattabi,université Bourgogne-Europe,,,"personnalité politique | professeurs, professions scientifiques",,université Bourgogne-Europe
719190,http://www.wikidata.org/entity/Q120763970,https://fr.wikipedia.org/wiki/Philippe_Frei,,,,personnalité politique,,
719194,http://www.wikidata.org/entity/Q30339275,https://fr.wikipedia.org/wiki/Yolaine_de_Courson,IFG | université Paris-I-Panthéon-Sorbonne | université de Limoges,,,"anciens artisans, commerçants, chefs d'entreprise | personnalité politique",,IFG | université Paris-I-Panthéon-Sorbonne | université de Limoges
719202,http://www.wikidata.org/entity/Q30349298,https://fr.wikipedia.org/wiki/Didier_Paris,,,,anciens cadres | personnalité politique,,
719210,http://www.wikidata.org/entity/Q2926845,https://fr.wikipedia.org/wiki/Bruno_Joncour,,,,personnalité politique,,
719218,http://www.wikidata.org/entity/Q30223120,https://fr.wikipedia.org/wiki/Herv%C3%A9_Berville,Institut d’études politiques de Lille | London School of Economics,master | maîtrise,,cadres administratifs et commerciaux d'entreprise | cadres de la fonction publique | personnalité politique | secrétaire d'État | économiste,Agence française de développement | Université Stanford,Institut d’études politiques de Lille (master) | London School of Economics (maîtrise)
719230,http://www.wikidata.org/entity/Q30349347,https://fr.wikipedia.org/wiki/Yannick_Kerlogot,université Rennes-II,maîtrise,,personnalité politique,,université Rennes-II (maîtrise)
719242,http://www.wikidata.org/entity/Q30379650,https://fr.wikipedia.org/wiki/Jean-Baptiste_Moreau_(homme_politique),,,,agriculteurs sur grande exploitation | personnalité politique | professions libérales et assimilés,,
719250,http://www.wikidata.org/entity/Q30431548,https://fr.wikipedia.org/wiki/Philippe_Chassaing,,,,"personnalité politique | professeurs, professions scientifiques",,
719258,http://www.wikidata.org/entity/Q30395630,https://fr.wikipedia.org/wiki/Michel_Delpon,Montpellier Business School | université Toulouse-III,,,anciens cadres | personnalité politique,,Montpellier Business School | université Toulouse-III
719266,http://www.wikidata.org/entity/Q30339347,https://fr.wikipedia.org/wiki/Jean-Pierre_Cubertafon,,,,anciens cadres | personnalité politique,,
719272,http://www.wikidata.org/entity/Q30339260,https://fr.wikipedia.org/wiki/Fr%C3%A9d%C3%A9rique_Meunier,,,,personnalité politique | professions libérales et assimilés,,
719282,http://www.wikidata.org/entity/Q131631495,https://fr.wikipedia.org/wiki/Xavier_Lacombe,,,,personnalité politique,,
719286,http://www.wikidata.org/entity/Q30342982,https://fr.wikipedia.org/wiki/Paul-Andr%C3%A9_Colombani,faculté des sciences médicales et paramédicales de Marseille,,,personnalité politique | professions libérales et assimilés,,faculté des sciences médicales et paramédicales de Marseille
719294,http://www.wikidata.org/entity/Q30435693,https://fr.wikipedia.org/wiki/Mireille_Clapot,lycée du Parc | université Grenoble-III | École centrale Paris,,,cadres administratifs et commerciaux d'entreprise | cadres de la fonction publique | personnalité politique | écrivain ou écrivaine,,lycée du Parc | université Grenoble-III | École centrale Paris
719302,http://www.wikidata.org/entity/Q30391746,https://fr.wikipedia.org/wiki/Alice_Thourot,université Nancy-II,,,avocat ou avocate | juriste | personnalité politique,,université Nancy-II
719310,http://www.wikidata.org/entity/Q30339276,https://fr.wikipedia.org/wiki/C%C3%A9lia_de_Lavergne,École nationale des ponts et chaussées | École polytechnique,,,ingénieur ou ingénieure | ingénieurs et cadres techniques d'entreprise | personnalité politique,,École nationale des ponts et chaussées | École polytechnique
719318,http://www.wikidata.org/entity/Q30342118,https://fr.wikipedia.org/wiki/Emmanuelle_Anthoine,,,,anciennes professions intermédiaires | avocat ou avocate | personnalité politique | personnes diverses sans activité professionnelle de moins de 60 ans sauf retraités,,
719326,http://www.wikidata.org/entity/Q30729409,https://fr.wikipedia.org/wiki/S%C3%A9verine_Gipson,,,,ingénieurs et cadres techniques d'entreprise | personnalité politique,,
719330,http://www.wikidata.org/entity/Q30459009,https://fr.wikipedia.org/wiki/Fabien_Gouttefarde,Institut d'études politiques de Paris | université Paris-Sud,diplôme d'études approfondies,,cadres de la fonction publique | personnalité politique,,Institut d'études politiques de Paris | université Paris-Sud (diplôme d'études approfondies)
719338,http://www.wikidata.org/entity/Q30339298,https://fr.wikipedia.org/wiki/Graziella_Melchior,École supérieure de commerce Bretagne Brest,,,"personnalité politique | professeur agrégé ou professeure agrégée | professeurs, professions scientifiques",Institut universitaire de technologie de Brest,École supérieure de commerce Bretagne Brest
719350,http://www.wikidata.org/entity/Q30389524,https://fr.wikipedia.org/wiki/Marie_Tamarelle-Verhaeghe,,,,cadres de la fonction publique | médecin | personnalité politique | personnes diverses sans activité professionnelle de 60 ans et plus sauf retraités,,
719364,http://www.wikidata.org/entity/Q30380252,https://fr.wikipedia.org/wiki/Claire_O%27Petit,,,,personnalité politique,,
719372,http://www.wikidata.org/entity/Q30497082,https://fr.wikipedia.org/wiki/Guillaume_Kasbarian,École supérieure des sciences économiques et commerciales,,,cadres administratifs et commerciaux d'entreprise | consultant ou consultante | personnalité politique,,École supérieure des sciences économiques et commerciales
719376,http://www.wikidata.org/entity/Q124463344,https://fr.wikipedia.org/wiki/V%C3%A9ronique_de_Montchalin,,,,personnalité politique,,
719382,http://www.wikidata.org/entity/Q63765672,https://fr.wikipedia.org/wiki/Luc_Lamirault,,,,chef ou cheffe d'entreprise | chefs d'entreprise de 10 salariés ou plus | personnalité politique,,
719388,http://www.wikidata.org/entity/Q30339292,https://fr.wikipedia.org/wiki/Anna%C3%AFg_Le_Meur,université Grenoble-Alpes,,,kinésithérapeute | personnalité politique | professions libérales et assimilés,,université Grenoble-Alpes
719396,http://www.wikidata.org/entity/Q30343212,https://fr.wikipedia.org/wiki/Jean-Charles_Larsonneur,Institut d’études politiques de Lille | collège d'Europe | lycée Henri-IV | lycée sainte-Anne | université Paris-I-Panthéon-Sorbonne,,,cadres de la fonction publique | diplomate | personnalité politique | professions intermédiaires administratives de la fonction publique,Université du Groenland | ministère de l'Europe et des Affaires étrangères,Institut d’études politiques de Lille | collège d'Europe | lycée Henri-IV | lycée sainte-Anne | université Paris-I-Panthéon-Sorbonne
719404,http://www.wikidata.org/entity/Q30375947,https://fr.wikipedia.org/wiki/Didier_Le_Gac,université de Bretagne-Occidentale,diplôme d'études supérieures spécialisées,,enseignant ou enseignante | personnalité politique | professions intermédiaires administratives et commerciales des entreprises,,université de Bretagne-Occidentale (diplôme d'études supérieures spécialisées)
719412,http://www.wikidata.org/entity/Q30339295,https://fr.wikipedia.org/wiki/Sandrine_Le_Feur,,,,agriculteur ou agricultrice | agriculteurs sur moyenne exploitation | personnalité politique,,
719420,http://www.wikidata.org/entity/Q30414896,https://fr.wikipedia.org/wiki/Denis_Sommer,,,,personnalité politique,,
719436,http://www.wikidata.org/entity/Q44508694,https://fr.wikipedia.org/wiki/Nicolas_Meizonnet,lycée général et technologique Albert-Camus | université Montpellier-II,,,personnalité politique,Gilbert Collard,lycée général et technologique Albert-Camus | université Montpellier-II
719440,http://www.wikidata.org/entity/Q30419094,https://fr.wikipedia.org/wiki/Anthony_Cellier,,,,cadres administratifs et commerciaux d'entreprise | personnalité politique,,
719448,http://www.wikidata.org/entity/Q30420910,https://fr.wikipedia.org/wiki/Annie_Chapelier,université Paul-Valéry,,,personnalité politique,,université Paul-Valéry
719456,http://www.wikidata.org/entity/Q30344568,https://fr.wikipedia.org/wiki/Sandrine_M%C3%B6rch,Centre universitaire d'enseignement du journalisme,,,"personnalité politique | professions de l'information, des arts et des spectacles",,Centre universitaire d'enseignement du journalisme
719464,http://www.wikidata.org/entity/Q3476900,https://fr.wikipedia.org/wiki/S%C3%A9bastien_Nadot,Institut d'études politiques de Toulouse | université Paris-Descartes | université Paris-Nanterre | université de Poitiers | École des hautes études en sciences sociales,doctorat | licence,histoire,enseignant ou enseignante | historien ou historienne | historien ou historienne du sport | personnalité politique | professeur d'éducation physique et sportive,université Nice-Sophia-Antipolis | université d'Orléans,"Institut d'études politiques de Toulouse | université Paris-Descartes (licence) | université Paris-Nanterre | université de Poitiers | École des hautes études en sciences sociales (doctorat, histoire)"
719472,http://www.wikidata.org/entity/Q30417849,https://fr.wikipedia.org/wiki/Jean-Ren%C3%A9_Cazeneuve,HEC Paris | École centrale de Marseille,,,anciens cadres | ingénieur ou ingénieure | personnalité politique,Apple | Bouygues Telecom | Cisco Systems | Compaq | Saint-Gobain,HEC Paris | École centrale de Marseille
719480,http://www.wikidata.org/entity/Q30349316,https://fr.wikipedia.org/wiki/Olivier_Gaillard_(homme_politique),,,,cadres de la fonction publique | personnalité politique,,
719484,http://www.wikidata.org/entity/Q87324505,https://fr.wikipedia.org/wiki/Catherine_Dauf%C3%A8s-Roux,École normale de Nîmes,,,personnalité politique,collège la Gardonnenque de Brignon | lycée Jacques-Prévert,École normale de Nîmes
719488,http://www.wikidata.org/entity/Q3379341,https://fr.wikipedia.org/wiki/Philippe_Berta,université Montpellier-II,,,"généticien ou généticienne | personnalité politique | professeurs, professions scientifiques",université de Nîmes,université Montpellier-II
719496,http://www.wikidata.org/entity/Q30408131,https://fr.wikipedia.org/wiki/Pierre_Cabar%C3%A9,,,,personnalité politique,,
719504,http://www.wikidata.org/entity/Q30349870,https://fr.wikipedia.org/wiki/Jean-Luc_Lagleize,université de Clermont-Ferrand,,,cadres de la fonction publique | personnalité politique | personnes diverses sans activité professionnelle de 60 ans et plus sauf retraités,,université de Clermont-Ferrand
719512,http://www.wikidata.org/entity/Q30342372,https://fr.wikipedia.org/wiki/Corinne_Vignon,université Nice-Sophia-Antipolis | École supérieure d'art et de design de Reims,,,cadres administratifs et commerciaux d'entreprise | personnalité politique,,université Nice-Sophia-Antipolis | École supérieure d'art et de design de Reims
719520,http://www.wikidata.org/entity/Q30496556,https://fr.wikipedia.org/wiki/Micka%C3%ABl_Nogal,,,,personnalité politique,,
719528,http://www.wikidata.org/entity/Q30503261,https://fr.wikipedia.org/wiki/Jean-Fran%C3%A7ois_Portarrieu,université de Toulouse,,,"personnalité politique | professions de l'information, des arts et des spectacles",,université de Toulouse
719540,http://www.wikidata.org/entity/Q30342359,https://fr.wikipedia.org/wiki/%C3%89lisabeth_Toutut-Picard,Institut d'études politiques de Toulouse | université Paris-Dauphine | université Toulouse-Jean-Jaurès | École des hautes études en santé publique,,,anciens cadres | cadres de la fonction publique | personnalité politique,,Institut d'études politiques de Toulouse | université Paris-Dauphine | université Toulouse-Jean-Jaurès | École des hautes études en santé publique
719550,http://www.wikidata.org/entity/Q30339307,https://fr.wikipedia.org/wiki/Liliana_Tanguy,Institut d'études politiques de Paris | université Paris-Dauphine | université Paris-I-Panthéon-Sorbonne,,,cadres de la fonction publique | personnalité politique,hôpital du Scorff,Institut d'études politiques de Paris | université Paris-Dauphine | université Paris-I-Panthéon-Sorbonne
719558,http://www.wikidata.org/entity/Q30348579,https://fr.wikipedia.org/wiki/Erwan_Balanant,université Rennes-II | université de Rennes | École du Louvre | École nationale supérieure de création industrielle,,,"personnalité politique | professions de l'information, des arts et des spectacles",,université Rennes-II | université de Rennes | École du Louvre | École nationale supérieure de création industrielle
719570,http://www.wikidata.org/entity/Q30335160,https://fr.wikipedia.org/wiki/Catherine_Fabre,,,,personnalité politique | personnel académique | personnes diverses sans activité professionnelle de moins de 60 ans sauf retraités,,
719578,http://www.wikidata.org/entity/Q30339287,https://fr.wikipedia.org/wiki/Lo%C3%AFc_Prud%27homme,,,,personnalité politique | technicien ou technicienne | techniciens,,
719592,http://www.wikidata.org/entity/Q30517132,https://fr.wikipedia.org/wiki/Beno%C3%AEt_Simian,université Bordeaux-IV,,,cadres administratifs et commerciaux d'entreprise | personnalité politique,,université Bordeaux-IV
719600,http://www.wikidata.org/entity/Q30530581,https://fr.wikipedia.org/wiki/%C3%89ric_Poulliat,université Bordeaux-Montaigne,,,personnalité politique | professions intermédiaires administratives de la fonction publique,,université Bordeaux-Montaigne
719608,http://www.wikidata.org/entity/Q29896234,https://fr.wikipedia.org/wiki/Emmanuelle_M%C3%A9nard,,,,"personnalité politique | professions de l'information, des arts et des spectacles",Boulevard Voltaire,
719616,http://www.wikidata.org/entity/Q30496891,https://fr.wikipedia.org/wiki/Christophe_Euzet,université Toulouse-Capitole | université de Perpignan Via Domitia,doctorat,,"juriste | personnalité politique | professeurs, professions scientifiques",,université Toulouse-Capitole (doctorat) | université de Perpignan Via Domitia
719624,http://www.wikidata.org/entity/Q30440777,https://fr.wikipedia.org/wiki/B%C3%A9rang%C3%A8re_Couillard,université Rennes-I,,,personnalité politique | personnes diverses sans activité professionnelle de moins de 60 ans sauf retraités,,université Rennes-I
719632,http://www.wikidata.org/entity/Q30505891,https://fr.wikipedia.org/wiki/Sophie_Panonacle,Bordeaux école de management | université de Bordeaux,,,personnalité politique | personnes diverses sans activité professionnelle de moins de 60 ans sauf retraités,,Bordeaux école de management | université de Bordeaux
719640,http://www.wikidata.org/entity/Q30490415,https://fr.wikipedia.org/wiki/Sophie_Mette,,,,personnalité politique | personnes diverses sans activité professionnelle de 60 ans et plus sauf retraités,,
719652,http://www.wikidata.org/entity/Q30513127,https://fr.wikipedia.org/wiki/V%C3%A9ronique_Hammerer,,,,cadres administratifs et commerciaux d'entreprise | personnalité politique | personnes diverses sans activité professionnelle de moins de 60 ans sauf retraités,,
719660,http://www.wikidata.org/entity/Q30458608,https://fr.wikipedia.org/wiki/Christelle_Dubos,,,,personnalité politique,,
719664,http://www.wikidata.org/entity/Q57394737,https://fr.wikipedia.org/wiki/Pascal_Lavergne,,,,agriculteur ou agricultrice | agriculteurs sur moyenne exploitation | personnalité politique,,
719668,http://www.wikidata.org/entity/Q30497954,https://fr.wikipedia.org/wiki/Patricia_Mirall%C3%A8s,,,,personnalité politique | personnes diverses sans activité professionnelle de moins de 60 ans sauf retraités,,
719672,http://www.wikidata.org/entity/Q63764906,https://fr.wikipedia.org/wiki/Philippe_Sorez,,,,management intermédiaire | personnalité politique,,
719676,http://www.wikidata.org/entity/Q30386985,https://fr.wikipedia.org/wiki/Muriel_Ressiguier,,,,employés civils et agents de service de la fonction publique | personnalité politique,,
719684,http://www.wikidata.org/entity/Q30458783,https://fr.wikipedia.org/wiki/Coralie_Dubost,université Jean-Moulin-Lyon-III | université Montpellier-I | université Nancy-II,,,juriste | personnalité politique,,université Jean-Moulin-Lyon-III | université Montpellier-I | université Nancy-II
719692,http://www.wikidata.org/entity/Q30456455,https://fr.wikipedia.org/wiki/Jean-Fran%C3%A7ois_Eliaou,,,,"médecin | personnalité politique | professeurs, professions scientifiques",,
719700,http://www.wikidata.org/entity/Q30349495,https://fr.wikipedia.org/wiki/Philippe_Hupp%C3%A9,,,,commerçants et assimilés | ingénieurs et cadres techniques d'entreprise | personnalité politique,,
719710,http://www.wikidata.org/entity/Q30448094,https://fr.wikipedia.org/wiki/Dominique_David_(femme_politique),EFAP,,,cadres administratifs et commerciaux d'entreprise | personnalité politique,,EFAP
719718,http://www.wikidata.org/entity/Q30334244,https://fr.wikipedia.org/wiki/Laurence_Maillart-M%C3%A9haignerie,,,,chef ou cheffe d'entreprise | personnalité politique | personnes diverses sans activité professionnelle de moins de 60 ans sauf retraités,,
719728,http://www.wikidata.org/entity/Q30344380,https://fr.wikipedia.org/wiki/Ga%C3%ABl_Le_Bohec,Institut catholique d'arts et métiers,,,personnalité politique,,Institut catholique d'arts et métiers
719736,http://www.wikidata.org/entity/Q85328250,https://fr.wikipedia.org/wiki/Camille_Galliard-Minier,université Grenoble-II,,,avocat ou avocate | personnalité politique,,université Grenoble-II
719740,http://www.wikidata.org/entity/Q30436200,https://fr.wikipedia.org/wiki/Jean-Charles_Colas-Roy,,,,ingénieurs et cadres techniques d'entreprise | personnalité politique,,
719748,http://www.wikidata.org/entity/Q30519525,https://fr.wikipedia.org/wiki/%C3%89milie_Chalas,université Grenoble-II,,,cadres administratifs et commerciaux d'entreprise | cadres de la fonction publique | personnalité politique,,université Grenoble-II
719756,http://www.wikidata.org/entity/Q30344710,https://fr.wikipedia.org/wiki/Christine_Le_Nabour,université Nancy-I | université Rennes-II,licence | master,,employés de commerce | personnalité politique | personnels des services directs aux particuliers,,université Nancy-I (master) | université Rennes-II (licence)
719770,http://www.wikidata.org/entity/Q30344462,https://fr.wikipedia.org/wiki/Florian_Bachelier,université Rennes-I | université de Rennes,,,avocat ou avocate | personnalité politique | professions libérales et assimilés,,université Rennes-I | université de Rennes
719778,http://www.wikidata.org/entity/Q30349518,https://fr.wikipedia.org/wiki/Fran%C3%A7ois_Jolivet,université de Poitiers,,,anciens cadres | personnalité politique,,université de Poitiers
719790,http://www.wikidata.org/entity/Q30334130,https://fr.wikipedia.org/wiki/Philippe_Chalumeau,,,,médecin généraliste | personnalité politique | professions libérales et assimilés,,
719798,http://www.wikidata.org/entity/Q30335887,https://fr.wikipedia.org/wiki/Daniel_Labaronne,université de Tours,doctorat,,anciens cadres | maître ou maîtresse de conférences | personnalité politique | économiste,université de Bordeaux,université de Tours (doctorat)
719806,http://www.wikidata.org/entity/Q439998,https://fr.wikipedia.org/wiki/Sophie_Auconie,École supérieure de commerce et de management,,,personnalité politique,,École supérieure de commerce et de management
719814,http://www.wikidata.org/entity/Q30335893,https://fr.wikipedia.org/wiki/Fabienne_Colboc,,,,"anciens artisans, commerçants, chefs d'entreprise | chef ou cheffe d'entreprise | personnalité politique | personnes diverses sans activité professionnelle de moins de 60 ans sauf retraités",,
719822,http://www.wikidata.org/entity/Q30335895,https://fr.wikipedia.org/wiki/Sabine_Thillaye,,,,"anciens artisans, commerçants, chefs d'entreprise | chef ou cheffe d'entreprise | entrepreneur ou entrepreneuse | personnalité politique",,
719830,http://www.wikidata.org/entity/Q30449710,https://fr.wikipedia.org/wiki/Nicolas_D%C3%A9moulin,université Montpellier-II,,,personnalité politique,,université Montpellier-II
719842,http://www.wikidata.org/entity/Q30334210,https://fr.wikipedia.org/wiki/Mustapha_Laabid,université Rennes-I,master,,personnalité politique,,université Rennes-I (master)
719850,http://www.wikidata.org/entity/Q30339246,https://fr.wikipedia.org/wiki/Cendra_Motin,Conservatoire national des arts et métiers | université Lumière-Lyon-II,,,"anciens artisans, commerçants, chefs d'entreprise | ingénieurs et cadres techniques d'entreprise | personnalité politique",,Conservatoire national des arts et métiers | université Lumière-Lyon-II
719858,http://www.wikidata.org/entity/Q30339372,https://fr.wikipedia.org/wiki/Monique_Limon,Institut d'études politiques de Grenoble,,,personnalité politique,,Institut d'études politiques de Grenoble
719866,http://www.wikidata.org/entity/Q30338805,https://fr.wikipedia.org/wiki/Caroline_Abadie,université Grenoble-II,master,,commerçants et assimilés | personnalité politique,,université Grenoble-II (master)
719874,http://www.wikidata.org/entity/Q30339394,https://fr.wikipedia.org/wiki/%C3%89lodie_Jacquier-Laforge,université Paris-Panthéon-Assas,,,cadres administratifs et commerciaux d'entreprise | personnalité politique,,université Paris-Panthéon-Assas
719882,http://www.wikidata.org/entity/Q30378641,https://fr.wikipedia.org/wiki/Marjolaine_Meynier-Millefert,université Grenoble-III,,,"anciens artisans, commerçants, chefs d'entreprise | chef ou cheffe d'entreprise | commerçants et assimilés | personnalité politique",,université Grenoble-III
719890,http://www.wikidata.org/entity/Q30342796,https://fr.wikipedia.org/wiki/Danielle_Brulebois,,,,anciennes professions intermédiaires | pensionné | personnalité politique,,
719910,http://www.wikidata.org/entity/Q56464398,https://fr.wikipedia.org/wiki/Mounir_Belhamiti,Université de Bath | École supérieure d'électronique de l'Ouest,,,administrateur ou administratrice | ingénieurs et cadres techniques d'entreprise | personnalité politique,,Université de Bath | École supérieure d'électronique de l'Ouest
719914,http://www.wikidata.org/entity/Q3100615,https://fr.wikipedia.org/wiki/Genevi%C3%A8ve_Darrieussecq,université Bordeaux-II | université de Bordeaux,,,médecin | personnalité politique | professions libérales et assimilés,,université Bordeaux-II | université de Bordeaux
719918,http://www.wikidata.org/entity/Q30729390,https://fr.wikipedia.org/wiki/Fabien_Lain%C3%A9,,,,cadres de la fonction publique | personnalité politique | professions libérales et assimilés,,
719922,http://www.wikidata.org/entity/Q30342869,https://fr.wikipedia.org/wiki/Lionel_Causse,,,,cadres administratifs et commerciaux d'entreprise | personnalité politique,,
719930,http://www.wikidata.org/entity/Q29021094,https://fr.wikipedia.org/wiki/Boris_Vallaud,Institut d'études politiques de Paris | École nationale d'administration,,,cadres de la fonction publique | fonctionnaire | personnalité politique,,Institut d'études politiques de Paris | École nationale d'administration
719938,http://www.wikidata.org/entity/Q6755549,https://fr.wikipedia.org/wiki/Marc_Fesneau,Institut d'études politiques de Paris,,,cadres de la fonction publique | personnalité politique,,Institut d'études politiques de Paris
719942,http://www.wikidata.org/entity/Q57394735,https://fr.wikipedia.org/wiki/St%C3%A9phane_Baudu,,,,cadres administratifs et commerciaux d'entreprise | personnalité politique | personnes diverses sans activité professionnelle de moins de 60 ans sauf retraités,,
719946,http://www.wikidata.org/entity/Q3120121,https://fr.wikipedia.org/wiki/Guillaume_Peltier,lycée Lakanal | université Paris-I-Panthéon-Sorbonne | université Paris-Sorbonne,,,cadre d'entreprise | personnalité politique | personnes diverses sans activité professionnelle de moins de 60 ans sauf retraités,,lycée Lakanal | université Paris-I-Panthéon-Sorbonne | université Paris-Sorbonne
719952,http://www.wikidata.org/entity/Q30379003,https://fr.wikipedia.org/wiki/Jean-Michel_Mis,université Jean-Monnet-Saint-Étienne,,,cadres administratifs et commerciaux d'entreprise | personnalité politique,,université Jean-Monnet-Saint-Étienne
719960,http://www.wikidata.org/entity/Q30349248,https://fr.wikipedia.org/wiki/Val%C3%A9ria_Faure-Muntian,université Bourgogne-Europe,diplôme d'études universitaires générales en droit,,personnalité politique,,université Bourgogne-Europe (diplôme d'études universitaires générales en droit)
719968,http://www.wikidata.org/entity/Q123643795,https://fr.wikipedia.org/wiki/Sylvie_Bonnet,,,,anciens cadres | personnalité politique,,
719972,http://www.wikidata.org/entity/Q30390033,https://fr.wikipedia.org/wiki/Nathalie_Sarles,,,,personnalité politique | professions intermédiaires de la santé et du travail social,,
719980,http://www.wikidata.org/entity/Q30349208,https://fr.wikipedia.org/wiki/Julien_Borowczyk,université d'Auvergne - Clermont I,doctorat,médecine,médecin | personnalité politique | professions libérales et assimilés,,"université d'Auvergne - Clermont I (doctorat, médecine)"
719994,http://www.wikidata.org/entity/Q30349529,https://fr.wikipedia.org/wiki/Catherine_Kamowski,,,,personnalité politique,,
720002,http://www.wikidata.org/entity/Q30343245,https://fr.wikipedia.org/wiki/Sarah_El_Ha%C3%AFry,lycée Lyautey | université de Nantes,,,cadres administratifs et commerciaux d'entreprise | cadres de la fonction publique | personnalité politique,,lycée Lyautey | université de Nantes
720006,http://www.wikidata.org/entity/Q97704796,https://fr.wikipedia.org/wiki/Luc_Geismar,,,,personnalité politique,,
720014,http://www.wikidata.org/entity/Q30337193,https://fr.wikipedia.org/wiki/Huguette_Tiegna,université du Havre,doctorat,,ingénieurs et cadres techniques d'entreprise | personnalité politique,,université du Havre (doctorat)
720022,http://www.wikidata.org/entity/Q30497440,https://fr.wikipedia.org/wiki/Michel_Lauzzana,,,,médecin généraliste | personnalité politique,,
720030,http://www.wikidata.org/entity/Q30504358,https://fr.wikipedia.org/wiki/Alexandre_Freschi,université Bordeaux-Montaigne | université Paris-I-Panthéon-Sorbonne,,,personnalité politique | personnes diverses sans activité professionnelle de moins de 60 ans sauf retraités,,université Bordeaux-Montaigne | université Paris-I-Panthéon-Sorbonne
720038,http://www.wikidata.org/entity/Q30343090,https://fr.wikipedia.org/wiki/Sandrine_Josso,,,,personnalité politique | professions libérales et assimilés,,
720046,http://www.wikidata.org/entity/Q30506159,https://fr.wikipedia.org/wiki/Audrey_Dufeu,université Jean-Moulin-Lyon-III,master,,cadres administratifs et commerciaux d'entreprise | ingénieurs et cadres techniques d'entreprise | personnalité politique,,université Jean-Moulin-Lyon-III (master)
720054,http://www.wikidata.org/entity/Q30349437,https://fr.wikipedia.org/wiki/Yannick_Haury,,,,"anciens artisans, commerçants, chefs d'entreprise | personnalité politique | pharmacien ou pharmacienne",,
720066,http://www.wikidata.org/entity/Q30339281,https://fr.wikipedia.org/wiki/St%C3%A9phanie_Rist,Institut d'études politiques de Paris | faculté de médecine de l'université Paris-Cité,,,"médecin | personnalité politique | professeurs, professions scientifiques",centre hospitalier régional d'Orléans,Institut d'études politiques de Paris | faculté de médecine de l'université Paris-Cité
720074,http://www.wikidata.org/entity/Q30339795,https://fr.wikipedia.org/wiki/Caroline_Janvier,Institut d'études politiques de Paris | lycée Jules-Ferry de Paris,,,personnalité politique | personnes diverses sans activité professionnelle de moins de 60 ans sauf retraités | professions intermédiaires de la santé et du travail social,,Institut d'études politiques de Paris | lycée Jules-Ferry de Paris
720092,http://www.wikidata.org/entity/Q30386268,https://fr.wikipedia.org/wiki/Richard_Ramos,,,,anciens cadres | cadres administratifs et commerciaux d'entreprise | personnalité politique,,
720100,http://www.wikidata.org/entity/Q30351657,https://fr.wikipedia.org/wiki/Aur%C3%A9lien_Pradi%C3%A9,,,,cadres administratifs et commerciaux d'entreprise | personnalité politique,,
720108,http://www.wikidata.org/entity/Q30337138,https://fr.wikipedia.org/wiki/Val%C3%A9rie_Oppelt,université de Nantes,,,cadres administratifs et commerciaux d'entreprise | commerçants et assimilés | personnalité politique,,université de Nantes
720116,http://www.wikidata.org/entity/Q30337139,https://fr.wikipedia.org/wiki/Anne-France_Brunet,Conservatoire national des arts et métiers | Université Stanford | université Paul-Cézanne - Aix-Marseille III,,,personnalité politique | professions libérales et assimilés,,Conservatoire national des arts et métiers | Université Stanford | université Paul-Cézanne - Aix-Marseille III
720124,http://www.wikidata.org/entity/Q30339242,https://fr.wikipedia.org/wiki/Aude_Amadou,,,,cadres administratifs et commerciaux d'entreprise | handballeur ou handballeuse | personnalité politique | personnes diverses sans activité professionnelle de 60 ans et plus sauf retraités,,
720134,http://www.wikidata.org/entity/Q65592000,https://fr.wikipedia.org/wiki/%C3%89lisabeth_Marquet,,,,anciens agriculteurs exploitants | exploitant ou exploitante agricole | personnalité politique,,
720138,http://www.wikidata.org/entity/Q30389297,https://fr.wikipedia.org/wiki/Laetitia_Saint-Paul,Prytanée national militaire | école spéciale militaire de Saint-Cyr,,,militaires du contingent | personnalité politique | soldat,,Prytanée national militaire | école spéciale militaire de Saint-Cyr
720146,http://www.wikidata.org/entity/Q30377701,https://fr.wikipedia.org/wiki/Denis_Mass%C3%A9glia,Institut catholique d'arts et métiers,,,ingénieurs et cadres techniques d'entreprise | personnalité politique,,Institut catholique d'arts et métiers
720154,http://www.wikidata.org/entity/Q30389178,https://fr.wikipedia.org/wiki/Nicole_Dubr%C3%A9-Chirat,,,,cadres de la fonction publique | personnalité politique,,
